temperature,humidity,tvoc,ecodua,rawhdua,rawethanol,pressure,nckosonglima,ncsatu,firealarm
-19.244,48.21,1329,400,12981,19395,938.712,10.85,1.691,1
-19.233,48.12,1304,400,12980,19397,938.713,10.87,1.694,1
-19.223,48.08,1346,400,12977,19387,938.706,10.93,1.704,1
-19.212,48.04,1362,400,12977,19401,938.705,10.85,1.692,1
-19.201,47.95,1352,401,12980,19391,938.69,10.84,1.691,1
-19.19,47.93,1327,400,12988,19403,938.698,10.9,1.7,1
-19.179,47.88,1360,400,12982,19394,938.708,10.97,1.71,1
-19.168,47.85,1335,400,12980,19398,938.715,11.32,1.766,1
-19.157,47.81,1339,401,12973,19383,938.715,11.48,1.791,1
-19.146,47.75,1348,400,12980,19390,938.714,11.64,1.815,1
-19.135,47.73,1316,400,12979,19385,938.714,11.65,1.816,1
-19.124,47.66,1394,405,12982,19381,938.717,11.72,1.828,1
-19.113,47.68,1427,420,12967,19373,938.719,11.67,1.82,1
-19.102,48.38,1421,420,12965,19368,938.713,11.61,1.81,1
-19.09,49.31,1396,417,12968,19377,938.712,11.64,1.814,1
-19.079,50.14,1389,420,12969,19386,938.704,11.87,1.852,1
-19.068,50.75,1381,411,12974,19384,938.706,11.86,1.849,1
-19.057,51.29,1392,404,12975,19390,938.708,12.02,1.875,1
-19.046,51.74,1346,402,12976,19381,938.703,12.08,1.884,1
-19.034,52.1,1339,402,12979,19392,938.703,12.15,1.895,1
-19.023,52.37,1358,404,12976,19393,938.705,12.02,1.875,1
-19.012,52.61,1350,400,12972,19385,938.707,11.8,1.84,1
-19,52.82,1362,409,12979,19390,938.712,11.62,1.812,1
-18.989,52.96,1379,412,12969,19381,938.712,11.74,1.83,1
-18.978,53.08,1360,409,12975,19383,938.708,12.23,1.907,1
-18.966,53.25,1366,408,12971,19386,938.706,12.43,1.938,1
-18.955,53.35,1396,416,12972,19379,938.696,12.62,1.968,1
-18.944,53.45,1373,417,12973,19386,938.689,12.62,1.969,1
-18.932,53.58,1412,404,12975,19386,938.712,12.51,1.951,1
-18.921,53.62,1356,400,12976,19388,938.698,12.57,1.96,1
-18.909,53.73,1350,406,12978,19391,938.71,12.77,1.992,1
-18.898,53.8,1373,405,12972,19379,938.703,12.86,2.005,1
-18.886,53.83,1360,400,12978,19389,938.705,12.86,2.005,1
-18.874,53.95,1379,407,12977,19380,938.697,12.8,1.996,1
-18.863,53.98,1394,410,12976,19386,938.699,12.72,1.983,1
-18.851,54.04,1390,406,12972,19374,938.695,12.5,1.95,1
-18.84,54.08,1385,413,12976,19379,938.69,12.41,1.936,1
-18.828,54.16,1364,405,12979,19387,938.694,12.29,1.917,1
-18.816,54.17,1389,414,12976,19389,938.701,12.15,1.895,1
-18.804,54.26,1375,400,12978,19390,938.699,12.22,1.906,1
-18.793,54.27,1366,404,12977,19395,938.694,12.31,1.92,1
-18.781,54.29,1360,410,12982,19392,938.69,12.3,1.919,1
-18.769,54.36,1291,400,12985,19406,938.704,12.37,1.928,1
-18.757,53.57,1306,400,12989,19413,938.703,12.2,1.903,1
-18.745,52.65,1316,400,12984,19394,938.698,12.07,1.882,1
-18.734,51.83,1272,400,12985,19409,938.695,11.77,1.836,1
-18.722,51.11,1329,400,12982,19395,938.71,11.87,1.851,1
-18.71,50.57,1325,400,12992,19404,938.705,11.79,1.838,1
-18.698,50.12,1318,400,12979,19396,938.712,11.79,1.838,1
-18.686,49.79,1352,401,12977,19380,938.711,11.88,1.853,1
-18.674,49.51,1323,400,12983,19392,938.715,11.97,1.866,1
-18.662,49.28,1314,400,12983,19400,938.717,12.03,1.876,1
-18.65,49.07,1343,400,12983,19400,938.71,12.18,1.9,1
-18.638,48.88,1310,400,12981,19397,938.709,12.45,1.941,1
-18.626,48.77,1352,400,12978,19390,938.698,12.51,1.951,1
-18.614,48.65,1335,400,12983,19393,938.712,12.54,1.955,1
-18.602,48.54,1341,400,12986,19397,938.708,12.46,1.943,1
-18.59,48.47,1350,400,12977,19389,938.705,12.47,1.945,1
-18.577,48.38,1331,401,12979,19389,938.711,12.5,1.949,1
-18.565,48.29,1337,400,12985,19401,938.707,12.51,1.95,1
-18.553,48.23,1337,400,12984,19395,938.713,12.55,1.958,1
-18.541,48.13,1335,400,12979,19390,938.718,12.57,1.96,1
-18.528,48.06,1295,400,12982,19405,938.716,12.44,1.939,1
-18.516,48.03,1331,400,12988,19401,938.71,12.3,1.919,1
-18.504,47.93,1308,400,12983,19401,938.714,12.09,1.886,1
-18.492,47.93,1343,404,12982,19392,938.713,11.86,1.85,1
-18.479,47.88,1366,400,12984,19393,938.717,11.63,1.813,1
-18.467,47.84,1356,400,12977,19389,938.709,11.54,1.8,1
-18.454,47.8,1381,411,12983,19393,938.698,11.48,1.791,1
-18.442,47.77,1341,400,12979,19393,938.7,11.39,1.776,1
-18.43,47.76,1367,403,12976,19391,938.694,11.5,1.793,1
-18.417,47.72,1352,400,12983,19392,938.693,11.52,1.796,1
-18.405,47.67,1425,433,12966,19367,938.699,11.71,1.826,1
-18.392,48.42,1490,435,12964,19369,938.709,11.95,1.864,1
-18.38,49.31,1431,426,12962,19373,938.725,12.36,1.927,1
-18.367,50.12,1434,422,12963,19368,938.715,12.42,1.937,1
-18.354,50.75,1429,426,12960,19371,938.716,12.63,1.97,1
-18.342,51.31,1396,415,12966,19375,938.719,12.72,1.984,1
-18.329,51.68,1383,410,12971,19383,938.72,12.55,1.957,1
-18.317,52.06,1419,415,12972,19378,938.728,12.48,1.947,1
-18.304,52.41,1421,431,12965,19372,938.73,12.36,1.927,1
-18.291,52.59,1398,419,12974,19372,938.719,12.29,1.917,1
-18.278,52.77,1392,400,12977,19382,938.722,12.24,1.908,1
-18.266,52.92,1389,403,12971,19378,938.717,12.19,1.902,1
-18.253,53.11,1413,420,12965,19367,938.722,12.15,1.895,1
-18.24,53.24,1413,413,12975,19373,938.728,12.07,1.882,1
-18.227,53.36,1429,422,12964,19365,938.733,11.99,1.87,1
-18.214,53.47,1406,408,12973,19378,938.743,11.92,1.859,1
-18.202,53.55,1436,417,12969,19371,938.735,11.77,1.835,1
-18.189,53.64,1412,405,12971,19381,938.736,11.55,1.801,1
-18.176,53.7,1387,410,12973,19382,938.738,11.53,1.797,1
-18.163,53.78,1394,416,12973,19377,938.748,11.77,1.835,1
-18.15,53.85,1404,413,12970,19376,938.736,11.97,1.866,1
-18.137,53.91,1381,410,12984,19386,938.723,12.24,1.909,1
-18.124,53.99,1364,402,12979,19387,938.723,12.34,1.925,1
-18.111,54.07,1421,408,12973,19376,938.716,12.58,1.962,1
-18.098,54.1,1398,418,12976,19381,938.716,12.7,1.981,1
-18.085,54.14,1387,400,12971,19384,938.707,12.81,1.998,1
-18.072,54.19,1373,400,12979,19386,938.695,12.86,2.006,1
-18.058,54.26,1383,415,12976,19381,938.684,12.77,1.992,1
-18.045,54.25,1364,409,12980,19383,938.682,12.8,1.997,1
-18.032,54.33,1417,415,12972,19380,938.691,12.75,1.989,1
-18.019,54.36,1331,400,12987,19400,938.699,12.57,1.96,1
-18.006,53.55,1321,400,12982,19394,938.704,12.44,1.939,1
-17.992,52.65,1320,400,12991,19405,938.708,12.13,1.892,1
-17.979,51.8,1327,400,12986,19395,938.705,11.97,1.867,1
-17.966,51.11,1358,400,12985,19393,938.703,12.36,1.927,1
-17.953,50.55,1367,400,12979,19386,938.702,12.66,1.974,1
-17.939,50.16,1373,400,12975,19386,938.708,13.07,2.038,1
-17.926,49.81,1341,400,12977,19385,938.703,13.25,2.067,1
-17.912,49.48,1379,400,12975,19382,938.696,13.39,2.088,1
-17.899,49.22,1373,401,12982,19387,938.681,13.37,2.085,1
-17.886,49.07,1348,400,12983,19386,938.684,13.55,2.113,1
-17.872,48.87,1387,413,12971,19383,938.7,13.86,2.162,1
-17.859,48.78,1383,404,12976,19382,938.696,14.28,2.226,1
-17.845,48.67,1375,400,12980,19383,938.691,14.64,2.283,1
-17.832,48.55,1358,404,12984,19388,938.7,15.01,2.34,1
-17.818,48.45,1366,405,12982,19390,938.704,15.1,2.354,1
-17.804,48.37,1327,400,12975,19380,938.707,15.32,2.389,1
-17.791,48.24,1335,400,12977,19391,938.704,15.3,2.386,1
-17.777,48.22,1343,400,12985,19396,938.709,15.37,2.397,1
-17.764,48.11,1377,400,12972,19390,938.706,15.34,2.393,1
-17.75,48.07,1343,406,12987,19386,938.708,15.37,2.397,1
-17.736,48.03,1387,409,12978,19385,938.706,15.31,2.388,1
-17.722,47.96,1366,405,12979,19381,938.717,15.24,2.377,1
-17.709,47.99,1373,407,12979,19391,938.719,15.01,2.34,1
-17.695,47.86,1404,404,12981,19383,938.72,14.85,2.315,1
-17.681,47.86,1392,411,12973,19378,938.724,14.67,2.287,1
-17.667,47.78,1389,400,12977,19386,938.717,14.49,2.259,1
-17.653,47.78,1373,404,12974,19385,938.716,14.16,2.208,1
-17.64,47.76,1354,403,12974,19386,938.706,14.11,2.2,1
-17.626,47.69,1360,400,12981,19389,938.696,13.77,2.148,1
-17.612,47.68,1438,426,12966,19369,938.694,13.53,2.109,1
-17.598,48.38,1480,436,12962,19357,938.698,13.02,2.031,1
-17.584,49.33,1456,424,12974,19369,938.693,12.88,2.008,1
-17.57,50.18,1433,424,12966,19367,938.693,12.79,1.994,1
-17.556,50.74,1434,426,12973,19372,938.698,12.96,2.022,1
-17.542,51.29,1389,404,12969,19378,938.704,13.11,2.044,1
-17.528,51.73,1415,417,12975,19378,938.699,13.19,2.057,1
-17.514,52.12,1389,410,12972,19375,938.705,13.04,2.033,1
-17.5,52.36,1387,415,12971,19381,938.711,12.89,2.01,1
-17.485,52.63,1375,412,12972,19381,938.712,12.61,1.966,1
-17.471,52.81,1419,420,12971,19376,938.709,12.42,1.936,1
-17.457,52.97,1415,409,12971,19378,938.706,12.24,1.909,1
-17.443,53.15,1419,412,12971,19371,938.71,11.89,1.854,1
-17.429,53.26,1387,404,12978,19385,938.707,11.71,1.826,1
-17.414,53.36,1419,421,12972,19379,938.699,11.61,1.811,1
-17.4,53.47,1383,408,12976,19381,938.709,11.8,1.84,1
-17.386,53.57,1369,409,12974,19381,938.699,12.07,1.882,1
-17.371,53.64,1392,412,12970,19379,938.696,12.22,1.905,1
-17.357,53.7,1389,413,12977,19386,938.702,12.39,1.932,1
-17.343,53.79,1438,422,12972,19377,938.694,12.41,1.936,1
-17.328,53.89,1360,413,12972,19381,938.695,12.3,1.918,1
-17.314,53.95,1440,409,12973,19372,938.701,12.12,1.891,1
-17.299,53.97,1402,420,12977,19377,938.689,12.14,1.893,1
-17.285,54.06,1410,414,12976,19377,938.686,12.04,1.878,1
-17.27,54.08,1434,425,12970,19371,938.679,11.75,1.833,1
-17.256,54.13,1398,417,12975,19383,938.689,11.52,1.797,1
-17.241,54.2,1423,411,12967,19369,938.686,11.29,1.761,1
-17.227,54.23,1425,410,12974,19381,938.686,11.11,1.733,1
-17.212,54.27,1375,400,12974,19383,938.685,10.83,1.689,1
-17.198,54.33,1419,416,12971,19374,938.684,10.71,1.671,1
-17.183,54.37,1333,400,12984,19393,938.689,10.77,1.68,1
-17.168,53.56,1321,400,12983,19390,938.695,10.89,1.698,1
-17.154,52.64,1337,400,12989,19394,938.7,11.05,1.723,1
-17.139,51.8,1344,400,12989,19398,938.699,11.16,1.74,1
-17.124,51.18,1387,400,12974,19381,938.693,11.09,1.729,1
-17.109,50.57,1392,405,12984,19383,938.685,11.06,1.724,1
-17.095,50.12,1354,405,12978,19385,938.69,11.08,1.728,1
-17.08,49.81,1364,400,12984,19390,938.7,11.37,1.774,1
-17.065,49.52,1360,403,12975,19387,938.702,11.41,1.779,1
-17.05,49.3,1417,409,12976,19384,938.698,11.58,1.805,1
-17.035,49.1,1389,404,12975,19381,938.701,11.69,1.822,1
-17.02,48.93,1373,400,12975,19383,938.692,11.77,1.835,1
-17.005,48.77,1377,400,12979,19387,938.693,11.9,1.855,1
-16.99,48.64,1379,400,12977,19381,938.693,12.03,1.876,1
-16.975,48.59,1360,406,12981,19386,938.687,12.11,1.888,1
-16.96,48.48,1346,400,12985,19390,938.69,12.03,1.876,1
-16.945,48.37,1398,409,12974,19379,938.702,12.05,1.879,1
-16.93,48.33,1398,400,12974,19386,938.707,11.89,1.854,1
-16.915,48.2,1358,400,12985,19386,938.704,11.83,1.845,1
-16.9,48.14,1356,400,12981,19392,938.708,11.99,1.87,1
-16.885,48.11,1406,410,12970,19375,938.7,12.07,1.883,1
-16.87,48.04,1410,408,12977,19378,938.702,12.12,1.89,1
-16.855,48.02,1402,408,12972,19374,938.697,12.23,1.907,1
-16.839,47.98,1367,400,12982,19386,938.694,12.29,1.916,1
-16.824,47.92,1364,400,12979,19382,938.682,12.74,1.987,1
-16.809,47.87,1392,403,12982,19379,938.686,12.94,2.018,1
-16.794,47.85,1385,405,12981,19385,938.697,13.14,2.05,1
-16.778,47.79,1425,408,12976,19374,938.701,13.18,2.055,1
-16.763,47.76,1371,400,12981,19384,938.704,13.1,2.042,1
-16.748,47.73,1404,414,12976,19377,938.71,12.95,2.02,1
-16.732,47.73,1465,445,12961,19360,938.704,12.81,1.997,1
-16.717,48.42,1450,433,12968,19365,938.705,12.74,1.986,1
-16.701,49.35,1450,432,12967,19375,938.701,12.76,1.99,1
-16.686,50.14,1413,410,12965,19376,938.7,12.68,1.977,1
-16.67,50.81,1400,417,12967,19374,938.7,12.49,1.948,1
-16.655,51.3,1444,425,12964,19372,938.693,12.44,1.94,1
-16.639,51.76,1385,406,12973,19381,938.685,12.16,1.896,1
-16.624,52.11,1383,400,12972,19386,938.689,11.9,1.856,1
-16.608,52.4,1427,410,12970,19377,938.7,11.34,1.768,1
-16.593,52.64,1419,418,12975,19376,938.7,11.14,1.737,1
-16.577,52.85,1392,411,12976,19383,938.703,10.92,1.703,1
-16.561,53.02,1396,406,12974,19376,938.701,10.5,1.638,1
-16.546,53.16,1375,415,12974,19376,938.71,10.29,1.605,1
-16.53,53.28,1406,417,12978,19379,938.71,10.26,1.601,1
-16.514,53.4,1402,406,12974,19379,938.712,10.3,1.606,1
-16.498,53.52,1398,407,12974,19384,938.711,10.4,1.622,1
-16.483,53.57,1412,417,12967,19378,938.708,10.46,1.63,1
-16.467,53.71,1425,419,12979,19386,938.711,10.35,1.613,1
-16.451,53.73,1389,405,12979,19393,938.705,10.31,1.607,1
-16.435,53.83,1398,406,12975,19386,938.702,10.29,1.605,1
-16.419,53.9,1369,410,12979,19382,938.704,10.36,1.616,1
-16.403,53.97,1383,406,12971,19375,938.699,10.41,1.623,1
-16.387,54.01,1408,413,12974,19380,938.697,10.34,1.613,1
-16.371,54.1,1413,411,12972,19377,938.702,10.39,1.621,1
-16.356,54.11,1400,408,12977,19384,938.706,10.54,1.643,1
-16.34,54.18,1421,417,12971,19372,938.712,10.79,1.683,1
-16.323,54.25,1392,412,12974,19369,938.702,10.95,1.707,1
-16.307,54.26,1398,410,12974,19381,938.704,11.45,1.785,1
-16.291,54.29,1381,410,12975,19381,938.707,11.65,1.817,1
-16.275,54.36,1377,413,12978,19388,938.704,11.7,1.825,1
-16.259,54.4,1310,400,12993,19406,938.708,11.78,1.837,1
-16.243,53.61,1308,400,12991,19397,938.717,12.02,1.874,1
-16.227,52.66,1343,400,12987,19393,938.722,12.53,1.954,1
-16.211,51.85,1331,400,12985,19397,938.728,12.71,1.983,1
-16.194,51.16,1356,400,12981,19389,938.727,12.87,2.007,1
-16.178,50.59,1312,400,12981,19388,938.713,13.01,2.029,1
-16.162,50.18,1331,400,12984,19402,938.708,13.04,2.033,1
-16.146,49.86,1327,400,12985,19396,938.702,12.91,2.013,1
-16.129,49.52,1339,400,12975,19394,938.694,12.78,1.993,1
-16.113,49.3,1344,402,12978,19391,938.712,12.62,1.968,1
-16.096,49.12,1366,400,12976,19383,938.715,12.46,1.942,1
-16.08,48.94,1362,408,12981,19385,938.725,12.34,1.924,1
-16.064,48.82,1398,405,12979,19387,938.718,12.16,1.896,1
-16.047,48.7,1356,400,12978,19391,938.705,12.04,1.877,1
-16.031,48.55,1421,405,12982,19395,938.715,11.76,1.834,1
-16.014,48.49,1394,408,12973,19381,938.711,11.61,1.811,1
-15.998,48.41,1385,412,12972,19375,938.701,11.22,1.749,1
-15.981,48.32,1371,404,12978,19384,938.705,11.24,1.752,1
-15.965,48.3,1446,415,12975,19378,938.713,11.45,1.785,1
-15.948,48.2,1423,419,12972,19372,938.71,11.59,1.808,1
-15.931,48.12,1375,400,12977,19380,938.714,11.6,1.809,1
-15.915,48.09,1375,401,12975,19373,938.709,11.66,1.818,1
-15.898,48.03,1402,408,12975,19377,938.714,11.71,1.826,1
-15.881,47.97,1379,400,12976,19378,938.724,11.74,1.831,1
-15.865,47.95,1398,401,12978,19382,938.726,11.68,1.822,1
-15.848,47.88,1400,411,12974,19375,938.725,11.59,1.808,1
-15.831,47.86,1413,408,12978,19380,938.731,11.52,1.796,1
-15.814,47.86,1379,401,12976,19382,938.73,11.23,1.751,1
-15.797,47.79,1415,410,12972,19372,938.732,11.08,1.729,1
-15.781,47.77,1408,408,12978,19379,938.728,10.72,1.671,1
-15.764,47.76,1482,434,12967,19362,938.728,10.5,1.637,1
-15.747,48.48,1454,432,12966,19371,938.735,10.22,1.594,1
-15.73,49.41,1457,431,12962,19360,938.743,10.35,1.613,1
-15.713,50.2,1442,422,12967,19373,938.738,10.53,1.643,1
-15.696,50.85,1413,413,12970,19372,938.729,10.59,1.652,1
-15.679,51.35,1425,416,12973,19376,938.734,10.49,1.635,1
-15.662,51.78,1392,419,12975,19384,938.739,10.49,1.636,1
-15.645,52.15,1389,412,12976,19373,938.723,10.35,1.614,1
-15.628,52.47,1387,409,12970,19377,938.722,10.38,1.618,1
-15.611,52.65,1379,409,12968,19371,938.729,10.42,1.625,1
-15.593,52.86,1402,415,12971,19379,938.73,10.63,1.658,1
-15.576,53.03,1419,416,12972,19380,938.725,10.8,1.684,1
-15.559,53.21,1406,409,12971,19375,938.729,11.12,1.734,1
-15.542,53.33,1385,413,12970,19374,938.738,11.32,1.766,1
-15.525,53.4,1402,406,12971,19377,938.732,11.36,1.771,1
-15.507,53.53,1434,426,12969,19368,938.732,11.38,1.775,1
-15.49,53.65,1412,411,12972,19369,938.721,11.43,1.783,1
-15.473,53.74,1396,406,12975,19376,938.723,11.51,1.795,1
-15.455,53.8,1379,410,12969,19373,938.728,11.78,1.836,1
-15.438,53.85,1417,417,12971,19379,938.733,11.79,1.839,1
-15.421,53.93,1389,404,12976,19382,938.733,11.68,1.822,1
-15.403,53.96,1412,426,12970,19368,938.731,11.67,1.82,1
-15.386,54.04,1408,404,12973,19382,938.728,11.57,1.804,1
-15.368,54.11,1421,413,12977,19377,938.719,11.54,1.799,1
-15.351,54.17,1408,410,12976,19369,938.705,11.31,1.764,1
-15.333,54.2,1379,406,12978,19383,938.716,11.19,1.745,1
-15.316,54.22,1398,410,12975,19376,938.716,10.99,1.713,1
-15.298,54.32,1408,413,12969,19380,938.727,11.05,1.724,1
-15.281,54.32,1431,411,12975,19380,938.726,11.09,1.729,1
-15.263,54.37,1377,408,12973,19378,938.73,11.06,1.725,1
-15.245,54.41,1335,400,12990,19398,938.723,11.23,1.751,1
-15.228,53.64,1318,400,12992,19396,938.738,11.87,1.851,1
-15.21,52.7,1343,400,12984,19394,938.73,12.26,1.912,1
-15.192,51.89,1352,400,12988,19393,938.73,12.87,2.006,1
-15.175,51.22,1325,400,12986,19397,938.721,13.09,2.042,1
-15.157,50.63,1398,400,12985,19383,938.718,13.06,2.037,1
-15.139,50.21,1381,400,12977,19383,938.718,12.91,2.013,1
-15.121,49.87,1362,408,12987,19396,938.728,12.57,1.961,1
-15.103,49.55,1369,400,12976,19380,938.729,12.59,1.964,1
-15.086,49.33,1406,401,12980,19381,938.715,12.66,1.974,1
-15.068,49.11,1352,400,12980,19377,938.712,12.64,1.971,1
-15.05,48.99,1367,401,12983,19387,938.722,12.91,2.014,1
-15.032,48.81,1377,400,12982,19384,938.734,12.97,2.023,1
-15.014,48.72,1360,401,12977,19377,938.725,12.94,2.018,1
-14.996,48.58,1381,401,12981,19377,938.727,13.02,2.03,1
-14.978,48.49,1402,404,12975,19382,938.73,13.14,2.049,1
-14.96,48.41,1396,405,12978,19384,938.728,13.14,2.049,1
-14.942,48.36,1392,406,12977,19374,938.727,13.34,2.08,1
-14.924,48.24,1381,400,12984,19384,938.718,13.46,2.1,1
-14.905,48.24,1360,400,12975,19379,938.717,13.61,2.123,1
-14.887,48.15,1367,400,12979,19386,938.727,13.69,2.135,1
-14.869,48.09,1356,400,12984,19391,938.74,13.72,2.139,1
-14.851,48.04,1387,400,12974,19380,938.737,13.48,2.102,1
-14.833,47.99,1390,400,12977,19375,938.728,13.34,2.081,1
-14.814,47.93,1360,400,12976,19385,938.722,13.15,2.05,1
-14.796,47.91,1364,400,12981,19379,938.725,12.93,2.017,1
-14.778,47.9,1335,400,12985,19390,938.723,12.54,1.956,1
-14.759,47.83,1394,406,12976,19380,938.73,12.37,1.929,1
-14.741,47.82,1385,402,12981,19386,938.777,12.24,1.909,1
-14.723,47.77,1367,400,12985,19388,938.769,12.22,1.905,1
-14.704,47.75,1433,415,12970,19373,938.754,12.02,1.874,1
-14.686,48.48,1444,422,12962,19359,938.746,11.92,1.859,1
-14.667,49.36,1383,410,12969,19365,938.75,11.59,1.808,1
-14.649,50.15,1387,410,12969,19369,938.747,11.48,1.791,1
-14.63,50.81,1377,419,12972,19382,938.745,11.32,1.766,1
-14.612,51.36,1417,419,12968,19378,938.746,11.23,1.751,1
-14.593,51.77,1400,414,12972,19382,938.74,11.02,1.718,1
-14.575,52.15,1390,408,12972,19376,938.737,10.95,1.708,1
-14.556,52.42,1366,411,12977,19386,938.746,11.02,1.718,1
-14.537,52.64,1366,400,12976,19381,938.751,11.03,1.72,1
-14.519,52.85,1360,405,12976,19378,938.755,11.31,1.764,1
-14.5,53.04,1394,411,12975,19374,938.741,11.45,1.785,1
-14.481,53.16,1385,402,12975,19380,938.736,11.64,1.816,1
-14.463,53.3,1387,408,12976,19370,938.726,12.08,1.884,1
-14.444,53.39,1373,400,12973,19384,938.734,12.16,1.896,1
-14.425,53.52,1408,418,12977,19374,938.735,12.18,1.899,1
-14.406,53.59,1387,406,12975,19379,938.729,12.08,1.883,1
-14.387,53.68,1387,402,12974,19384,938.737,11.69,1.823,1
-14.368,53.8,1381,402,12979,19386,938.746,11.48,1.79,1
-14.35,53.82,1371,406,12977,19380,938.746,10.99,1.714,1
-14.331,53.91,1410,401,12982,19383,938.743,10.88,1.697,1
-14.312,54,1377,406,12978,19381,938.747,10.98,1.712,1
-14.293,54.08,1348,405,12980,19383,938.744,11.1,1.731,1
-14.274,54.13,1377,405,12971,19383,938.754,11.3,1.762,1
-14.255,54.14,1394,408,12979,19379,938.759,11.44,1.784,1
-14.236,54.22,1356,411,12975,19382,938.751,11.55,1.801,1
-14.216,54.26,1375,401,12980,19389,938.758,11.55,1.801,1
-14.197,54.3,1394,404,12978,19382,938.757,11.33,1.766,1
-14.178,54.31,1389,409,12977,19380,938.748,11.18,1.743,1
-14.159,54.39,1385,409,12974,19375,938.749,11.17,1.741,1
-14.14,54.43,1348,400,12988,19394,938.743,11.07,1.726,1
-14.121,53.61,1337,400,12989,19394,938.733,10.81,1.686,1
-14.101,52.73,1329,400,12989,19392,938.731,10.86,1.694,1
-14.082,51.86,1350,400,12984,19393,938.736,10.9,1.7,1
-14.063,51.22,1352,400,12984,19392,938.728,10.83,1.689,1
-14.043,50.66,1375,400,12985,19395,938.737,10.8,1.684,1
-14.024,50.23,1343,400,12987,19387,938.728,10.79,1.682,1
-14.005,49.87,1404,411,12976,19382,938.729,10.9,1.7,1
-13.985,49.52,1419,407,12976,19380,938.734,11.28,1.759,1
-13.966,49.34,1406,414,12974,19377,938.734,11.33,1.766,1
-13.946,49.15,1360,403,12978,19380,938.743,11.5,1.794,1
-13.927,48.97,1400,408,12974,19377,938.746,11.62,1.812,1
-13.908,48.87,1381,400,12979,19380,938.746,11.96,1.865,1
-13.888,48.7,1356,400,12975,19384,938.737,12.05,1.879,1
-13.868,48.59,1367,400,12978,19382,938.746,12.22,1.905,1
-13.849,48.54,1364,400,12984,19386,938.746,12.25,1.91,1
-13.829,48.39,1346,400,12983,19388,938.756,12.14,1.892,1
-13.81,48.35,1329,400,12992,19393,938.748,12.07,1.882,1
-13.79,48.26,1312,400,12994,19397,938.756,12.26,1.912,1
-13.77,48.21,1325,400,12995,19397,938.749,12.37,1.929,1
-13.751,48.12,1299,400,12999,19404,938.75,12.39,1.932,1
-13.731,47.99,1310,400,12992,19397,938.758,12.11,1.889,1
-13.711,47.91,1289,400,12999,19412,938.763,11.86,1.85,1
-13.691,47.88,1314,400,12993,19397,938.769,11.41,1.779,1
-13.671,47.8,1247,400,12996,19412,938.764,11.25,1.754,1
-13.652,47.78,1247,400,13002,19411,938.768,10.89,1.698,1
-13.632,47.71,1285,400,12998,19403,938.776,10.91,1.701,1
-13.612,47.69,1320,400,12998,19404,938.774,10.76,1.678,1
-13.592,47.66,1291,400,12990,19405,938.777,10.73,1.673,1
-13.572,47.61,1291,400,12993,19399,938.772,10.67,1.664,1
-13.552,47.61,1369,400,12977,19386,938.771,10.64,1.659,1
-13.532,48.35,1404,416,12977,19380,938.761,10.48,1.635,1
